cntry,pspwght,gincdif,Y_support_redist,hincfel,T_subj_poor,hinctnta,agea,eduyrs,gndr,female,emplrel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
BE,1.862311,1.0,1.0,1.0,0.0,,57.0,9.0,1,0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,6.0,6.0,4.0
BE,0.8363893,5.0,0.0,1.0,0.0,10.0,65.0,16.0,1,0,1.0,4.0,2.0,6.0,2.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,6.0,3.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,5.0
BE,0.65296495,2.0,1.0,1.0,0.0,4.0,71.0,12.0,1,0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0
BE,0.5439427,3.0,0.0,2.0,0.0,,61.0,15.0,1,0,1.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
BE,1.7778686,1.0,1.0,2.0,0.0,,58.0,12.0,2,1,1.0,4.0,2.0,5.0,2.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,6.0,3.0,4.0,2.0,2.0,3.0,6.0,5.0,5.0,5.0
BE,0.62833756,2.0,1.0,1.0,0.0,,23.0,17.0,1,0,,2.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0
BE,1.8406022,1.0,1.0,2.0,0.0,,19.0,12.0,1,0,,6.0,4.0,6.0,3.0,6.0,5.0,4.0,6.0,2.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0
BE,0.75225645,2.0,1.0,1.0,0.0,,69.0,12.0,1,0,1.0,4.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,2.0,4.0
BE,1.0295208,2.0,1.0,1.0,0.0,8.0,35.0,13.0,1,0,1.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,3.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
BE,0.61130935,1.0,1.0,2.0,0.0,5.0,70.0,10.0,2,1,1.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0
BE,1.8252118,1.0,1.0,2.0,0.0,8.0,49.0,14.0,1,0,1.0,5.0,,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
BE,1.3010044,4.0,0.0,1.0,0.0,,47.0,12.0,2,1,1.0,4.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,5.0
BE,0.94607264,3.0,0.0,2.0,0.0,4.0,67.0,11.0,1,0,1.0,2.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0
BE,0.69658595,2.0,1.0,3.0,1.0,,50.0,16.0,2,1,1.0,4.0,,5.0,3.0,6.0,2.0,4.0,6.0,5.0,2.0,2.0,5.0,2.0,5.0,,5.0,2.0,6.0,5.0,4.0,2.0
BE,0.7061659,4.0,0.0,1.0,0.0,,39.0,9.0,2,1,1.0,3.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0
BE,0.6476284,2.0,1.0,2.0,0.0,4.0,58.0,12.0,1,0,1.0,2.0,,6.0,4.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,3.0,4.0,4.0,5.0,6.0,5.0,3.0
BE,0.45061183,2.0,1.0,3.0,1.0,,70.0,20.0,1,0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
BE,0.5479691,2.0,1.0,2.0,0.0,,30.0,17.0,2,1,1.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0
BE,0.7172732,2.0,1.0,1.0,0.0,,60.0,15.0,2,1,2.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,3.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,6.0
BE,0.6542797,1.0,1.0,2.0,0.0,,62.0,14.0,1,0,1.0,6.0,3.0,6.0,5.0,6.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0
BE,0.8941712,2.0,1.0,2.0,0.0,2.0,52.0,13.0,1,0,1.0,5.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,2.0,,6.0,4.0,2.0,5.0
BE,1.6064348,2.0,1.0,2.0,0.0,,19.0,15.0,2,1,,6.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
BE,1.2290995,3.0,0.0,4.0,1.0,3.0,41.0,12.0,2,1,1.0,5.0,3.0,3.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0
BE,0.6780956,1.0,1.0,1.0,0.0,8.0,74.0,17.0,2,1,1.0,6.0,2.0,6.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,,3.0,3.0,5.0,5.0,6.0,4.0
BE,0.7849793,2.0,1.0,1.0,0.0,,22.0,16.0,1,0,,3.0,2.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,3.0,6.0
BE,0.7044778,1.0,1.0,3.0,1.0,5.0,76.0,13.0,1,0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0
BE,1.3010044,1.0,1.0,2.0,0.0,4.0,39.0,13.0,2,1,1.0,6.0,2.0,6.0,5.0,4.0,2.0,2.0,6.0,6.0,3.0,6.0,6.0,5.0,2.0,3.0,4.0,4.0,6.0,5.0,6.0,5.0
BE,0.68474746,2.0,1.0,1.0,0.0,,31.0,20.0,2,1,1.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0
BE,1.1487331,3.0,0.0,2.0,0.0,5.0,63.0,11.0,1,0,1.0,4.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0
BE,0.64260614,1.0,1.0,1.0,0.0,5.0,68.0,12.0,2,1,1.0,6.0,,6.0,3.0,3.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,6.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0
BE,1.0357857,4.0,0.0,1.0,0.0,8.0,35.0,13.0,1,0,1.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,6.0,6.0,5.0,3.0,5.0,3.0,5.0,4.0,6.0,5.0,6.0,2.0,3.0,6.0
BE,0.888635,2.0,1.0,1.0,0.0,8.0,29.0,18.0,2,1,1.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,5.0,6.0
BE,1.3040836,3.0,0.0,1.0,0.0,8.0,16.0,10.0,1,0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,6.0,4.0,,6.0
BE,0.6422394,1.0,1.0,1.0,0.0,2.0,30.0,17.0,1,0,1.0,6.0,3.0,6.0,5.0,3.0,6.0,,5.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,6.0,6.0,5.0,5.0
BE,0.82118386,3.0,0.0,1.0,0.0,9.0,43.0,16.0,1,0,1.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0
BE,0.7011097,2.0,1.0,1.0,0.0,5.0,72.0,14.0,1,0,1.0,6.0,6.0,6.0,4.0,3.0,6.0,4.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,3.0,3.0,2.0,6.0,6.0,3.0,5.0
BE,2.433942,3.0,0.0,2.0,0.0,9.0,31.0,17.0,1,0,1.0,5.0,4.0,4.0,4.0,6.0,5.0,2.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,5.0,3.0,3.0,5.0,6.0,3.0,3.0
BE,0.7553725,2.0,1.0,2.0,0.0,,30.0,19.0,2,1,1.0,6.0,4.0,6.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,3.0,5.0,2.0,4.0,4.0,6.0,6.0,5.0,6.0
BE,0.69324934,1.0,1.0,2.0,0.0,,69.0,15.0,1,0,1.0,6.0,3.0,6.0,4.0,3.0,5.0,3.0,5.0,3.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0
BE,0.6309841,1.0,1.0,2.0,0.0,,57.0,12.0,2,1,1.0,4.0,2.0,6.0,4.0,6.0,5.0,2.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,6.0,2.0,6.0,5.0,6.0,5.0
BE,2.0107214,2.0,1.0,2.0,0.0,8.0,67.0,15.0,1,0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,6.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
BE,0.74168485,1.0,1.0,1.0,0.0,,58.0,,1,0,1.0,3.0,4.0,6.0,4.0,4.0,4.0,2.0,6.0,-1.0,5.0,5.0,5.0,4.0,6.0,-1.0,-1.0,-1.0,6.0,6.0,6.0,4.0
BE,0.91234744,2.0,1.0,3.0,1.0,3.0,42.0,15.0,2,1,1.0,6.0,2.0,6.0,3.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0
BE,1.0959165,1.0,1.0,2.0,0.0,8.0,41.0,18.0,2,1,1.0,5.0,2.0,6.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0
BE,0.7784105,1.0,1.0,1.0,0.0,5.0,33.0,18.0,2,1,1.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0
BE,0.5439427,1.0,1.0,1.0,0.0,5.0,58.0,15.0,1,0,1.0,6.0,2.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
BE,1.0778233,4.0,0.0,1.0,0.0,5.0,20.0,14.0,1,0,,5.0,,6.0,4.0,2.0,6.0,3.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,2.0,4.0,5.0,6.0,5.0,5.0
BE,1.1793714,1.0,1.0,2.0,0.0,,18.0,12.0,2,1,1.0,5.0,4.0,6.0,4.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,2.0,6.0,4.0,5.0,6.0
BE,0.6300584,2.0,1.0,1.0,0.0,10.0,27.0,18.0,2,1,2.0,3.0,2.0,4.0,3.0,4.0,6.0,2.0,4.0,5.0,4.0,6.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,2.0,6.0
BE,1.1610484,3.0,0.0,3.0,1.0,,44.0,12.0,2,1,1.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0
BE,0.5947342,2.0,1.0,1.0,0.0,,67.0,14.0,2,1,1.0,6.0,2.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,4.0
BE,0.8152901,3.0,0.0,1.0,0.0,4.0,44.0,15.0,1,0,1.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0
BE,1.121759,1.0,1.0,1.0,0.0,8.0,51.0,13.0,1,0,1.0,5.0,3.0,6.0,3.0,6.0,4.0,,6.0,6.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0
BE,0.7266326,1.0,1.0,4.0,1.0,2.0,60.0,12.0,1,0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,2.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,2.0,5.0,5.0,2.0,5.0
BE,0.94607264,1.0,1.0,2.0,0.0,3.0,,8.0,1,0,1.0,2.0,,6.0,3.0,6.0,2.0,4.0,5.0,6.0,,3.0,4.0,2.0,5.0,,5.0,2.0,4.0,5.0,5.0,
BE,1.3371872,1.0,1.0,3.0,1.0,2.0,48.0,9.0,1,0,1.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0
BE,0.53144586,1.0,1.0,1.0,0.0,8.0,60.0,15.0,2,1,1.0,4.0,2.0,6.0,4.0,3.0,2.0,,5.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0
BE,1.8856695,1.0,1.0,3.0,1.0,,49.0,16.0,1,0,1.0,6.0,,6.0,3.0,,5.0,,6.0,4.0,6.0,6.0,6.0,,2.0,6.0,3.0,3.0,6.0,5.0,5.0,6.0
BE,0.8722818,4.0,0.0,2.0,0.0,5.0,34.0,17.0,2,1,1.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,6.0
BE,1.9381585,2.0,1.0,2.0,0.0,,27.0,2.0,1,0,,5.0,2.0,6.0,6.0,5.0,3.0,-1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0
BE,0.645276,1.0,1.0,2.0,0.0,3.0,28.0,12.0,1,0,1.0,6.0,,6.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,5.0,5.0,3.0,6.0,5.0,4.0,5.0
BE,0.84370285,1.0,1.0,3.0,1.0,3.0,67.0,14.0,1,0,1.0,4.0,,5.0,5.0,4.0,2.0,4.0,5.0,6.0,4.0,6.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,3.0
BE,0.512864,1.0,1.0,1.0,0.0,,67.0,17.0,2,1,1.0,3.0,2.0,6.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,2.0,5.0,3.0,5.0,6.0,4.0,4.0
BE,0.64063066,1.0,1.0,2.0,0.0,5.0,,13.0,1,0,1.0,6.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,,5.0,5.0,2.0,4.0
BE,0.50519747,4.0,0.0,2.0,0.0,8.0,42.0,18.0,1,0,1.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0
BE,1.0267067,2.0,1.0,1.0,0.0,9.0,41.0,8.0,1,0,1.0,5.0,3.0,6.0,3.0,6.0,5.0,3.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,3.0,6.0,4.0,5.0,4.0,4.0,5.0
BE,0.7540767,2.0,1.0,1.0,0.0,5.0,72.0,13.0,1,0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0
BE,1.252539,1.0,1.0,3.0,1.0,,,,1,0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0
BE,1.9127402,2.0,1.0,2.0,0.0,,59.0,16.0,2,1,1.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,5.0,2.0,3.0
BE,1.7804886,2.0,1.0,2.0,0.0,,61.0,16.0,2,1,2.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
BE,0.95472234,2.0,1.0,1.0,0.0,4.0,29.0,15.0,2,1,1.0,5.0,6.0,6.0,5.0,4.0,5.0,3.0,4.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,3.0,6.0
BE,0.6468683,1.0,1.0,1.0,0.0,8.0,60.0,18.0,1,0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
BE,0.618445,1.0,1.0,3.0,1.0,4.0,22.0,15.0,1,0,1.0,3.0,2.0,6.0,4.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0
BE,1.3418914,2.0,1.0,1.0,0.0,,18.0,11.0,2,1,,3.0,2.0,6.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,5.0
BE,0.7611312,1.0,1.0,4.0,1.0,1.0,54.0,10.0,1,0,1.0,3.0,3.0,6.0,4.0,6.0,6.0,-1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
BE,0.49406242,2.0,1.0,2.0,0.0,8.0,70.0,16.0,1,0,2.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0
BE,0.82237315,3.0,0.0,3.0,1.0,3.0,65.0,9.0,1,0,1.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0
BE,0.47756115,3.0,0.0,1.0,0.0,,64.0,14.0,1,0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,3.0,4.0
BE,0.7271012,3.0,0.0,3.0,1.0,4.0,28.0,13.0,1,0,1.0,6.0,4.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,3.0,5.0,3.0,5.0,6.0,4.0,5.0,5.0
BE,1.0474308,2.0,1.0,2.0,0.0,,18.0,12.0,2,1,1.0,5.0,2.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,5.0
BE,0.77947414,2.0,1.0,1.0,0.0,8.0,23.0,17.0,2,1,,4.0,2.0,5.0,4.0,3.0,5.0,,5.0,3.0,5.0,6.0,6.0,5.0,2.0,4.0,2.0,2.0,5.0,4.0,,4.0
BE,0.94405544,2.0,1.0,4.0,1.0,5.0,62.0,8.0,2,1,1.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,6.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0
BE,1.2155076,2.0,1.0,1.0,0.0,4.0,19.0,12.0,1,0,,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
BE,0.8042186,2.0,1.0,1.0,0.0,9.0,35.0,16.0,2,1,1.0,6.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,2.0,4.0,5.0,6.0,4.0,4.0,5.0
BE,1.0888442,4.0,0.0,1.0,0.0,9.0,50.0,21.0,1,0,1.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0
BE,1.1186094,3.0,0.0,2.0,0.0,,51.0,12.0,2,1,1.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0
BE,0.7172732,4.0,0.0,1.0,0.0,8.0,56.0,16.0,2,1,2.0,2.0,2.0,6.0,3.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0
BE,1.156273,3.0,0.0,1.0,0.0,8.0,24.0,15.0,2,1,1.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0
BE,0.6371259,3.0,0.0,1.0,0.0,,71.0,15.0,1,0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,6.0,5.0,6.0,2.0
BE,0.9994756,2.0,1.0,2.0,0.0,,30.0,17.0,1,0,1.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,,3.0,4.0,3.0,5.0,2.0
BE,1.2155076,2.0,1.0,1.0,0.0,,19.0,13.0,1,0,,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,6.0,4.0,5.0,5.0,4.0,5.0
BE,1.2907271,4.0,0.0,2.0,0.0,,39.0,16.0,2,1,1.0,6.0,6.0,5.0,4.0,6.0,6.0,2.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,4.0,2.0,5.0,4.0,4.0,5.0
BE,0.5282297,1.0,1.0,2.0,0.0,,28.0,15.0,1,0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0
BE,0.8355583,3.0,0.0,2.0,0.0,,46.0,12.0,1,0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,6.0,6.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
BE,1.1708457,1.0,1.0,2.0,0.0,,35.0,15.0,1,0,,5.0,2.0,6.0,5.0,6.0,2.0,3.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,2.0,2.0,,5.0,6.0,5.0,6.0
BE,0.94405544,2.0,1.0,2.0,0.0,2.0,64.0,9.0,2,1,1.0,6.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0
BE,0.7351046,4.0,0.0,2.0,0.0,2.0,59.0,12.0,2,1,1.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,5.0,2.0,4.0
BE,0.82237315,2.0,1.0,2.0,0.0,,65.0,14.0,1,0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
BE,0.5927467,1.0,1.0,1.0,0.0,9.0,25.0,20.0,1,0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0,4.0
BE,1.1610484,2.0,1.0,1.0,0.0,10.0,49.0,14.0,2,1,1.0,6.0,2.0,4.0,5.0,6.0,6.0,3.0,5.0,2.0,5.0,5.0,4.0,6.0,4.0,3.0,5.0,2.0,6.0,5.0,5.0,6.0
BE,0.5927467,1.0,1.0,1.0,0.0,,23.0,16.0,1,0,,5.0,3.0,6.0,2.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,3.0,3.0,5.0,4.0,6.0,5.0,6.0,6.0
BE,0.94405544,3.0,0.0,1.0,0.0,3.0,86.0,8.0,2,1,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,,5.0,2.0,5.0,5.0,5.0,5.0
BE,0.5888844,3.0,0.0,1.0,0.0,10.0,,16.0,2,1,1.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,6.0
BE,0.6916722,2.0,1.0,3.0,1.0,5.0,39.0,16.0,2,1,1.0,,2.0,6.0,3.0,,6.0,,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,6.0,5.0
BE,0.5439427,2.0,1.0,1.0,0.0,,74.0,13.0,1,0,1.0,5.0,,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0
BE,1.0295208,1.0,1.0,3.0,1.0,,53.0,15.0,1,0,1.0,5.0,2.0,6.0,3.0,4.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,6.0,4.0,5.0
BE,0.94663405,2.0,1.0,2.0,0.0,,37.0,17.0,2,1,1.0,6.0,,5.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0
BE,1.9127402,1.0,1.0,2.0,0.0,,72.0,19.0,2,1,,4.0,,6.0,2.0,5.0,2.0,3.0,6.0,5.0,4.0,5.0,6.0,2.0,6.0,,2.0,4.0,6.0,6.0,5.0,
BE,0.7718071,2.0,1.0,2.0,0.0,3.0,27.0,18.0,2,1,2.0,4.0,5.0,5.0,5.0,6.0,6.0,3.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,3.0,6.0
